4/19/2006,3,6,85,20.42,20,44.68,59.5,14.32958035
4/19/2006,4,1,80,20.4,10,46.69,60.17,17.40005029
4/19/2006,4,2,55,20.15,10,44.55,58.47,16.25782881
4/19/2006,4,3,28,19.97,10,42.77,55.97,18.80555556
4/19/2006,4,4,54,20.02,10,43.56,56.74,18.62745098
4/19/2006,4,5,23,20.3,10,43.94,57.56,17.928073
4/19/2006,4,6,57,20.05,20,43.65,58.53,13.43555094
4/19/2006,5,1,53,20.02,10,45.26,58.16,18.66806502,
4/19/2006,5,2,37,19.74,10,45.38,58.72,16.41867624,
4/19/2006,5,3,61,20.07,10,44.32,58.68,14.78891479,
4/19/2006,5,4,32,20.38,10,42.13,56.21,17.58303098,
4/19/2006,5,5,31,20,10,40.83,54.46,18.48520023,
4/19/2006,5,6,76,19.98,20,41.97,54.38,22.00581395,
4/19/2006,6,1,60,19.85,10,43.05,57.12,15.50845184,
4/19/2006,6,2,70,20.24,10,42.18,57.32,13.75404531,
4/19/2006,6,3,56,20.41,10,43.74,58.19,15.77554262,
4/19/2006,6,4,93,20.09,10,40.76,55.21,16.05922551,
4/19/2006,6,5,50,20.44,10,43.05,57.54,16.03773585,
4/19/2006,6,6,63,20.16,20,42.02,57.55,12.3829901,
4/19/2006,7,1,73,20.09,10,42.7,57.19,15.09433962,
4/19/2006,7,2,84,20.37,10,41.01,55.19,17.77713957,
4/19/2006,7,3,65,20.22,10,41.14,46.46,18.5,"I think the problem here is that the balance was not tared with the empty tin.  The balance was probably tared for the u-cup prior to the tin, so it probably read around -10g before the tin was placed on it and not tared.  So before any soil was placed in the tin, it is likely the balance showed approx. +10g.  Using this reasoning, the % soil moisture for this plot is around 18.5.  SV 4/25/2006"
4/19/2006,7,4,72,20.45,10,41.07,55.74,16.3785775,
4/19/2006,7,5,17,20.38,10,43.2,56.93,18.19425445,
4/19/2006,7,6,4,20.04,20,41.15,54.99,17.73962804,
4/19/2006,8,1,13,20.06,10,42.49,46.57,22.5,"I think the problem here is that the balance was not tared with the empty tin.  The balance was probably tared for the u-cup, so it probably read around -10g when the tin was placed on it and not tared.  So before any soil was placed in the tin, it is likely the balance showed approx. +10g.  Using this reasoning, the % soil moisture for this plot is around 22.5.  SV 4/25/2006"
4/19/2006,8,2,86,20.23,10,40.29,53.03,22.83536585,
4/19/2006,8,3,34,19.99,10,40.16,52.87,22.14111922,
4/19/2006,8,4,42,20.2,10,40.34,53.47,21.25037571,
4/19/2006,CF,1,11,19.81,10,43.62,58.41,13.00518135,
4/19/2006,CF,2,33,20.15,10,41.83,56.69,14.47728517,
4/19/2006,CF,3,96,20.16,10,40.86,55.03,17.17809005,
4/19/2006,DF,1,87,20.03,10,42.12,54.96,20.58402519,
4/19/2006,DF,2,51,20.05,10,41,54.41,19.32479627,
4/19/2006,DF,3,95,20.05,10,40.95,54.81,17.80782509,
4/19/2006,SF,1,44,19.97,10,41.48,57,12.01728328,
4/19/2006,SF,2,48,19.96,10,41.15,54.78,18.17920735,
4/19/2006,SF,3,59,19.96,10,41.59,56.67,13.29338055,
4/26/2006,1,1,93,20.09,10,40.89,56.32,12.86226884,
4/26/2006,1,2,13,20.06,10,42.51,57.02,15.01623377
4/26/2006,1,3,27,20.11,10,40.92,54.91,17.5862069
4/26/2006,1,4,84,20.37,10,42.12,57.27,14.14634146
4/26/2006,1,5,57,20.05,10,43.21,57.75,14.61538462
4/26/2006,1,6,61,20.07,10,42.38,58.95,9.002057613
4/26/2006,2,1,24,20.08,10,42.2,56.53,15.77503429
4/26/2006,2,2,33,20.15,10,41.76,56.82,13.88055631
4/26/2006,2,3,76,19.98,10,40.61,54.3,18.32750583
4/26/2006,2,4,65,20.22,10,41.67,55.4,18.44798181
4/26/2006,21,5,60,19.85,10,45.29,59.19,15.12455516
4/26/2006,2,6,88,19.85,10,41.71,56.55,13.65122616
4/26/2006,3,1,90,20.36,10,46.04,61.38,12.23793272
4/26/2006,3,2,80,20.4,10,45.56,61.07,12.02360462
4/26/2006,3,3,4,20.04,10,41.26,56.53,13.07207454
4/26/2006,3,4,70,20.24,10,42.18,57.09,14.46404342
4/26/2006,3,5,37,19.74,10,40.64,54.25,17.76296726
4/26/2006,3,6,95,20.05,10,40.39,56.24,11.60541586
4/26/2006,4,1,50,20.44,10,40.38,55.73,14.42334939
4/26/2006,4,2,86,20.23,10,43.42,58.24,14.23309655
4/26/2006,4,3,54,20.02,10,40.46,54.87,16.09756098
4/26/2006,4,4,44,19.97,10,41.34,55.59,16.05839416
4/26/2006,4,5,31,20,10,49.47,62.8,15.58411215
4/26/2006,4,6,32,20.38,10,45.61,61.36,11.29819424
4/26/2006,5,1,21,19.93,10,46.69,60.15,16.08652412
4/26/2006,5,2,45,20.12,10,41.36,56.24,14.50719823
4/26/2006,5,3,78,20.08,10,42.87,58.11,12.72679464
4/26/2006,5,4,77,20.1,10,41.79,56.04,16.27712855
4/26/2006,5,5,82,19.97,10,42,56.02,16.50485437
4/26/2006,5,6,28,19.97,10,41.14,54.39,19.52353283
4/26/2006,6,1,16,19.97,10,43.55,58.9,11.86745441
4/26/2006,6,2,73,20.09,10,44.49,60.2,10.91997008
4/26/2006,6,3,91,20.05,10,43.45,58.66,12.53561254
4/26/2006,6,4,59,19.96,10,43.29,58.39,12.64637002
4/26/2006,6,5,39,20.15,10,42.51,57.78,12.9683763
4/26/2006,6,6,41,20.17,10,42.64,59.28,9.025824597
4/26/2006,7,1,63,20.16,10,44.06,59.33,12.48404391
4/26/2006,7,2,64,20.23,10,41.61,56.67,14.18770582
4/26/2006,7,3,48,19.96,10,42.73,57,15.36177106
4/26/2006,7,4,34,19.99,10,41.94,56.87,13.72017354
4/26/2006,7,5,72,20.45,10,43.55,58.05,15.82446809
4/26/2006,7,6,49,20.18,10,43.91,58.19,15.52223099
4/26/2006,8,1,51,20.05,10,42.16,55.3,19.60283688
4/26/2006,8,2,87,20.03,10,42.9,55.89,19.63190184
4/26/2006,8,3,55,20.15,10,41.48,54.63,20.30162413
4/26/2006,8,4,42,20.2,10,42.85,56.43,18.27215015
4/26/2006,CF,1,18,20.02,10,40.55,55.83,13.23652611
4/26/2006,CF,2,66,20.19,10,41.03,56.29,13.6565097
4/26/2006,CF,3,56,20.41,10,41.9,56.71,15.42699725
4/26/2006,DF,1,17,20.38,10,43.6,56.74,19.9119912
4/26/2006,DF,2,53,20.02,10,42.48,56.56,16.25615764
4/26/2006,DF,3,96,20.16,10,42.71,57.23,15.21445913
4/26/2006,SF,1,11,19.81,10,41.33,57.48,9.71595434
4/26/2006,SF,2,23,20.3,10,41.48,56.05,16.02797203
4/26/2006,SF,3,85,20.42,10,40.82,57.11,11.25647315
5/2/2006,1,1,34,19.99,10,42.26,56.41,16.03514552
5/2/2006,1,2,72,20.45,10,43.55,56.61,20.4369469
5/2/2006,1,3,4,20.04,10,42.94,55.84,19.94413408
5/2/2006,1,4,93,20.09,10,44.83,58.4,17.01905508
5/2/2006,1,5,56,20.41,10,42.9,56.94,17.43772242
5/2/2006,1,6,73,20.09,10,45.66,60.26,13.66691561
5/2/2006,2,1,96,20.16,10,45.09,58.29,18.25334382
5/2/2006,2,2,59,19.96,10,43.21,56.44,18.44846491
5/2/2006,2,3,11,19.81,10,42.08,54.55,21.12838227
5/2/2006,2,4,13,20.06,10,45.33,57.37,21.49557759
5/2/2006,21,5,84,20.37,10,43.5,57.35,17.63115197
5/2/2006,2,6,18,20.02,10,43.14,56.45,18.41888553
5/2/2006,3,1,61,20.07,10,43.85,57.8,16.22051418
5/2/2006,3,2,51,20.05,10,43.53,57.93,14.9155227
5/2/2006,3,3,37,19.74,10,44.07,56.95,18.43590433
5/2/2006,3,4,50,20.44,10,43.99,57.99,17.15046605
5/2/2006,3,5,66,20.19,10,43.07,55.86,20.7457247
5/2/2006,3,6,60,19.85,10,45.4,58.89,16.29098361
5/2/2006,4,1,57,20.05,10,44.5,57.75,18.03713528
5/2/2006,4,2,21,19.93,10,43.45,56.93,17.43243243
5/2/2006,4,3,55,20.15,10,43.04,56.5,18.40440165
5/2/2006,4,4,16,19.97,10,46.84,59.43,18.70248353
5/2/2006,4,5,33,20.15,10,47.25,60.39,17.42047714
5/2/2006,4,6,31,20,10,43.01,57.17,15.71159537
5/2/2006,5,1,88,19.85,10,44.57,57.18,19.3945888
5/2/2006,5,2,23,20.3,10,43.74,57.68,17.01444623
5/2/2006,5,3,24,20.08,10,49.53,54.61,14.5,"I think the problem here is that the balance was not tared with the empty tin.  The balance was probably tared for the u-cup prior to the tin, so it probably read around -10g before the tin was placed on it and not tared.  So before any soil was placed in the tin, it is likely the balance showed approx. +10g.  Using this reasoning, the % soil moisture for this plot is around 14.5.  SV 5/5/2006"
5/2/2006,5,4,54,20.02,10,40.81,54.94,16.86712486,
5/2/2006,5,5,70,20.24,10,43.56,56.78,19.21182266,
5/2/2006,5,6,45,20.12,10,42.07,54.07,23.91752577,
5/2/2006,6,1,77,20.1,10,45.06,59.66,13.90293225,
5/2/2006,6,2,95,20.05,10,40.4,54.51,17.23737667,
5/2/2006,6,3,28,19.97,10,43.16,57.05,16.3969795,
5/2/2006,6,4,64,20.23,10,44.78,58.4,17.31726487,
5/2/2006,6,5,32,20.38,10,46.74,61,15.06646972,
5/2/2006,6,6,17,20.38,10,46.57,61.26,13.91878669,
5/2/2006,7,1,53,20.02,10,45.06,59.01,15.56809438,
5/2/2006,7,2,39,20.15,10,46.22,59.54,17.33942625,
5/2/2006,7,3,82,19.97,10,47.3,60.17,17.66169154,
5/2/2006,7,4,90,20.36,10,46.98,60.58,16.80755843,
5/2/2006,7,5,78,20.08,10,43.77,57.34,17.47181965,
5/2/2006,7,6,86,20.23,10,41,54.74,18.80614315,
5/2/2006,8,1,41,20.17,10,41.12,53.4,23.74360518,
5/2/2006,8,2,80,20.4,10,41.38,52.42,29.23173017,samples were very wet/muddy
5/2/2006,8,3,85,20.42,10,41.66,53.84,24.65589467,
5/2/2006,8,4,65,20.22,10,40.96,53.01,24.91613297,
5/2/2006,CF,1,87,20.03,10,41.08,56.01,14.17454141,
5/2/2006,CF,2,76,19.98,10,41.09,54.22,20.00584112,
5/2/2006,CF,3,91,20.05,10,47.05,60.72,15.68723875,
5/2/2006,DF,1,27,20.11,10,42.76,53.87,26.65876777,samples were very wet/muddy
5/2/2006,DF,2,63,20.16,10,40.33,53.25,21.87972197,
5/2/2006,DF,3,44,19.97,10,40.87,52.89,24.14945322,
5/2/2006,SF,1,49,20.18,10,42.7,57.22,15.28077754,
5/2/2006,SF,2,48,19.96,10,40.27,53.44,20.28076464,
5/2/2006,SF,3,42,20.2,10,47.86,60.6,18.46534653,
5/23/2006,1,1,49,20.18,10,46.56,60.86,14.45427729,
5/23/2006,1,2,33,20.15,10,41.32,55.88,15.64511615,
5/23/2006,1,3,34,19.99,10,45.78,58.7,18.26401447,
5/23/2006,1,4,66,20.19,10,41.42,56.09,15.37604457
5/23/2006,1,5,78,20.08,10,43.3,57.6,15.40511727
5/23/2006,1,6,13,20.06,10,43.34,59.05,11.15670685
5/23/2006,2,1,32,20.38,10,46.86,60.36,17.2086043
5/23/2006,2,2,80,20.4,10,49.44,63.26,15.35230985
5/23/2006,2,3,44,19.97,10,42.58,59.46,7.824765763
5/23/2006,2,4,51,20.05,10,42.51,55.7,19.24263675
5/23/2006,21,5,17,20.38,10,40.12,55.19,15.25423729
5/23/2006,2,6,50,20.44,10,42.89,57.63,15.32670073
5/23/2006,3,1,73,20.09,10,42.6,56.98,15.47844944
5/23/2006,3,2,55,20.15,10,43.88,58.26,15.1403831
5/23/2006,3,3,63,20.16,10,43.96,58.02,16.11199155
5/23/2006,3,4,86,20.23,10,40.62,55.19,16.18993135
5/23/2006,3,5,4,20.04,10,44.25,56.98,19.78884678
5/23/2006,3,6,70,20.24,10,44.33,58.75,15.11295767
5/23/2006,4,1,56,20.41,10,44.67,57.79,19.5024077
5/23/2006,4,2,31,20,10,44.28,57.19,19.06426459
5/23/2006,4,3,41,20.17,10,47.1,59.15,20.83119548
5/23/2006,4,4,45,20.12,10,45.65,58.13,20.09997369
5/23/2006,4,5,85,20.42,10,43.13,56.58,19.27544248
5/23/2006,4,6,72,20.45,10,42.11,55.55,19.97150997
5/23/2006,5,1,54,20.02,10,41.18,54.66,18.87990762
5/23/2006,5,2,57,20.05,10,41.31,55.26,17.32462369
5/23/2006,5,3,23,20.3,10,43.07,57.95,14.39575033
5/23/2006,5,4,42,20.2,10,40.56,54.52,18.18181818
5/23/2006,5,5,39,20.15,10,41.38,55.11,18.36384439
5/23/2006,5,6,77,20.1,10,41.76,54.49,21.43064844
5/23/2006,6,1,48,19.96,10,41.64,55.32,17.760181
5/23/2006,6,2,27,20.11,10,42.5,56.56,16.59807956
5/23/2006,6,3,59,19.96,10,40.83,54.54,18.07403123
5/23/2006,6,4,90,20.36,10,42.83,56.66,17.98898072
5/23/2006,6,5,24,20.08,10,41.15,54.71,18.82760612
5/23/2006,6,6,65,20.22,10,43.37,58.01,14.76581106
5/23/2006,7,1,88,19.85,10,41.91,56.4,14.66484268
5/23/2006,7,2,82,19.97,10,41.71,55.39,17.75832863
5/23/2006,7,3,76,19.98,10,43.44,56.87,17.75548929
5/23/2006,7,4,21,19.93,10,41.12,55.18,16.65248227
5/23/2006,7,5,18,20.02,10,41.37,55.11,17.89683671
5/23/2006,7,6,96,20.16,10,42.56,56.1,18.4195882
5/23/2006,8,1,53,20.02,10,42.11,54.26,22.98481308
5/23/2006,8,2,16,19.97,10,40.98,53.14,23.54537232
5/23/2006,8,3,37,19.74,10,41.5,53.64,22.41887906
5/23/2006,8,4,64,20.23,10,41.26,54.28,21.17474302
5/23/2006,CF,1,61,20.07,10,41.31,56.31,13.99006623
5/23/2006,CF,2,95,20.05,10,42.83,57.08,15.66297597
5/23/2006,CF,3,11,19.81,10,44.04,57.17,17.88008565
5/23/2006,DF,1,84,20.37,10,41.67,55.05,20.15570934
5/23/2006,DF,2,93,20.09,10,41.25,54.93,18.39839265
5/23/2006,DF,3,60,19.85,10,43.16,56.71,17.09169832
5/23/2006,SF,1,91,20.05,10,41.65,57.01,12.68939394
5/23/2006,SF,2,87,20.03,10,41.57,55.34,17.72868876
5/23/2006,SF,3,28,19.97,10,41.05,56,13.93283375
6/14/2006,1,1,37,19.74,10,46.48,61.63,10.95726904
6/14/2006,1,2,34,19.99,10,49.14,63.26,13.56598105
6/14/2006,1,3,11,19.81,10,47.26,60.5,16.14647333
6/14/2006,1,4,53,20.02,10,46.28,60.97,13.01587302
6/14/2006,1,5,57,20.05,10,48.92,63.36,12.95312861
6/14/2006,1,6,17,20.38,10,44.33,60.92,9.348791317
6/14/2006,2,1,64,20.23,10,41.92,56.76,14.75499589
6/14/2006,2,2,88,19.85,10,45.14,59.55,13.70277078
6/14/2006,2,3,33,20.15,10,43.92,57.62,17.21377102
6/14/2006,2,4,91,20.05,10,45.75,58.87,17.85162287
6/14/2006,21,5,61,20.07,10,44.09,58.57,14.51948052
6/14/2006,2,6,63,20.16,10,44.47,59.5,13.04016268
6/14/2006,3,1,13,20.06,10,46.23,60.93,13.1147541
6/14/2006,3,2,76,19.98,10,47.51,62,13.06520704
6/14/2006,3,3,65,20.22,10,44.96,59.49,14.48943214
6/14/2006,3,4,55,20.15,10,47.78,61.59,15.2992278
6/14/2006,3,5,84,20.37,10,47.45,61.16,16.32753126
6/14/2006,3,6,78,20.08,10,47.7,62.31,12.9528771
6/14/2006,4,1,50,20.44,10,47.65,61.71,15.45917131
6/14/2006,4,2,23,20.3,10,43.14,57.77,15.13210568
6/14/2006,4,3,51,20.05,10,46.6,59.96,16.76271611
6/14/2006,4,4,18,20.02,10,44.38,58.34,15.81419624
6/14/2006,4,5,96,20.16,10,43.32,57.54,15.89085072
6/14/2006,4,6,80,20.4,10,44.52,59.87,12.79452749
6/14/2006,5,1,59,19.96,10,45.45,59.58,14.71479051
6/14/2006,5,2,49,20.18,10,43.64,59.18,11.8974359
6/14/2006,5,3,87,20.03,10,43.94,59.73,10.68010076
6/14/2006,5,4,16,19.97,10,40.13,55.4,13.26559413
6/14/2006,5,5,42,20.2,10,40.78,55.77,14.64717459
6/14/2006,5,6,28,19.97,10,40.72,54.76,17.04512791
6/14/2006,6,1,86,20.23,10,45.76,60.94,12.40481454
6/14/2006,6,2,72,20.45,10,44.24,59.09,14.49275362
6/14/2006,6,3,95,20.05,10,43.71,58.45,13.828125
6/14/2006,6,4,32,20.38,10,46.67,61.02,14.83759843
6/14/2006,6,5,21,19.93,10,44.38,58.39,15.3926157
6/14/2006,6,6,4,20.04,10,47.77,62.89,11.48191365
6/14/2006,7,1,60,19.85,10,46.39,62.84,7.908816004
6/14/2006,7,2,48,19.96,10,45.13,60.45,11.45961966
6/14/2006,7,3,56,20.41,10,44.62,60.06,12.53467844
6/14/2006,7,4,41,20.17,10,45.5,61.1,11.16540435
6/14/2006,7,5,77,20.1,10,41.57,57.31,11.7172803
6/14/2006,7,6,66,20.19,10,45.27,60.24,13.03370787
6/14/2006,8,1,39,20.15,10,40.09,55.2,14.37945792
6/14/2006,8,2,70,20.24,10,40.73,55.58,15.25183928
6/14/2006,8,3,93,20.09,10,40.33,55.08,15.26150329
6/14/2006,8,4,31,20,10,45.63,59.89,14.38957132
6/14/2006,CF,1,45,20.12,10,43.42,58.1,14.32332807
6/14/2006,CF,2,90,20.36,10,41.01,56.33,14.0116764
6/14/2006,CF,3,54,20.02,10,42.17,57.85,11.47237642
6/14/2006,DF,1,44,19.97,10,42.2,55.88,17.51601225
6/14/2006,DF,2,82,19.97,10,41.56,56.18,14.77492405
6/14/2006,DF,3,85,20.42,10,42.52,56.76,17.00605394
6/14/2006,SF,1,27,20.11,10,49.7,66.15,7.949609036
6/14/2006,SF,2,73,20.09,10,41.16,56.09,14.33333333
6/14/2006,SF,3,24,20.08,10,45.91,60.79,12.77327438
6/28/2006,1,1,41,20.17,10,40.68,56.96,10.57352541
6/28/2006,1,2,53,20.02,10,43.73,58.75,12.90988897
6/28/2006,1,3,95,20.05,10,43.11,57.28,15.79371475
6/28/2006,1,4,45,20.12,10,43.26,58.81,11.81183768
6/28/2006,1,5,55,20.15,10,42.37,58.03,11.8532207
6/28/2006,1,6,27,20.11,10,40.39,57.31,8.575268817
6/28/2006,2,1,39,20.15,10,41.37,56.14,14.94859683
6/28/2006,2,2,28,19.97,10,42.06,57.02,13.52226721
6/28/2006,2,3,34,19.99,10,41.51,55.1,18.22842495
6/28/2006,2,4,86,20.23,10,40.57,54.92,16.95012972
6/28/2006,21,5,33,20.15,10,42.12,56.79,14.95633188
6/28/2006,2,6,73,20.09,10,41.46,56.76,13.06244887
6/28/2006,3,1,49,20.18,10,42.08,57.21,13.63759114
6/28/2006,3,2,78,20.08,10,41.26,56.52,13.22722283
6/28/2006,3,3,93,20.09,10,42.21,57.19,13.77358491
6/28/2006,3,4,56,20.41,10,41.4,56.33,15.25612472
6/28/2006,3,5,80,20.4,10,43.21,57.44,16.65766739
6/28/2006,3,6,24,20.08,10,41.39,56.55,13.49054017
6/28/2006,4,1,72,20.45,10,41.63,56.49,15.51054384
6/28/2006,4,2,57,20.05,10,43.01,57.61,14.51011715
6/28/2006,4,3,51,20.05,10,42.88,56.92,16.30051532
6/28/2006,4,4,77,20.1,10,43.65,57.77,15.87470135
6/28/2006,4,5,65,20.22,10,41.05,55.72,15.63380282
6/28/2006,4,6,70,20.24,10,41.92,57.45,12.65788766
6/28/2006,5,1,32,20.38,10,43.04,58.61,12.58174209
6/28/2006,5,2,54,20.02,10,41.98,57.75,11.26424596
6/28/2006,5,3,60,19.85,10,44.49,60.02,10.75429425
6/28/2006,5,4,31,20,10,43.31,58.87,11.42269102
6/28/2006,5,5,42,20.2,10,41.72,56.79,14.0202241
6/28/2006,5,6,21,19.93,10,42.5,56.83,15.17615176
6/28/2006,6,1,37,19.74,10,43.13,58,12.72869838
6/28/2006,6,2,90,20.36,10,44.01,60.26,10.30075188
6/28/2006,6,3,48,19.96,10,42.52,57.8,12.36786469
6/28/2006,6,4,76,19.98,10,42.16,57.52,12.30687267
6/28/2006,6,5,87,20.03,10,42.54,57.45,13.68252272
6/28/2006,6,6,88,19.85,10,42.09,58.25,9.609375
6/28/2006,7,1,96,20.16,10,42.67,60.18,6.621689155
6/28/2006,7,2,44,19.97,10,42.27,58.53,9.621369295
6/28/2006,7,3,84,20.37,10,42.09,58.91,9.211209133
6/28/2006,7,4,18,20.02,10,42.82,59.15,9.430104779
6/28/2006,7,5,23,20.3,10,42.88,59.45,9.527458493
6/28/2006,7,6,64,20.23,10,42.22,58.71,9.719334719
6/28/2006,8,1,50,20.44,10,42.98,59.09,11.20310479
6/28/2006,8,2,16,19.97,10,42.38,58.17,10.94240838
6/28/2006,8,3,91,20.05,10,42.09,58.13,10.53046218
6/28/2006,8,4,17,20.38,10,42.61,59.02,10.27432712
6/28/2006,CF,1,13,20.06,10,42.27,59.19,8.024533606
6/28/2006,CF,2,59,19.96,10,42.48,57.7,12.55961844
6/28/2006,CF,3,85,20.42,10,42.76,58.69,11.73242749
6/28/2006,DF,1,82,19.97,10,42.54,56.48,16.51602301
6/28/2006,DF,2,11,19.81,10,42.86,57.43,13.9287613
6/28/2006,DF,3,66,20.19,10,42.77,57.32,15.18987342
6/28/2006,SF,1,61,20.07,10,42.01,59.88,5.526249686
6/28/2006,SF,2,63,20.16,10,42.46,58.11,11.88405797
6/28/2006,SF,3,4,20.04,10,42.64,58.78,10.06711409
7/12/2006,1,1,76,19.98,10,40.02,55.94,11.29032258
7/12/2006,1,2,32,20.38,10,41.27,56.58,14.00552486
7/12/2006,1,3,95,20.05,10,42.34,55.97,17.87305122
7/12/2006,1,4,33,20.15,10,42.16,57.51,12.84796574
7/12/2006,1,5,21,19.93,10,47.3,61.71,13.21206319
7/12/2006,1,6,50,20.44,10,45.64,62.71,7.972557369
7/12/2006,2,1,37,19.74,10,48.54,61.78,15.46146527
7/12/2006,2,2,87,20.03,10,48.74,62.37,15.11572981
7/12/2006,2,3,45,20.12,10,42.18,55.57,18.98448519
7/12/2006,2,4,13,20.06,10,43.53,56.65,18.96693086
7/12/2006,21,5,85,20.42,10,40.49,55.46,15.55365297
7/12/2006,2,6,24,20.08,10,45.92,60.41,13.86064964
7/12/2006,3,1,51,20.05,10,46.98,61.33,13.80813953
7/12/2006,3,2,42,20.2,10,47.41,61.85,13.82953181
7/12/2006,3,3,54,20.02,10,47.38,61.44,14.38918397
7/12/2006,3,4,48,19.96,10,43.16,57.28,15.64844587
7/12/2006,3,5,80,20.4,10,45.23,58.91,17.45001298
7/12/2006,3,6,11,19.81,10,49.13,63.52,12.39990849
7/12/2006,4,1,31,20,10,43.8,57.75,16.02649007
7/12/2006,4,2,86,20.23,10,42.45,56.92,15.69910057
7/12/2006,4,3,77,20.1,10,41.73,55.5,17.88135593
