sample date,trt,rep,tin number,tin wt (g),cores,wet wt (g),dry wt+tin,% Gravimetric Soil Moisture,Comments
4/18/2007,7,2,61,20.07,10,46.46,58.87,19.74226804
4/18/2007,7,3,90,20.36,10,42.42,55.88,19.42567568
4/18/2007,7,4,23,20.3,10,45.3,58.33,19.11648698
4/18/2007,7,5,64,20.23,10,47.76,59.93,20.302267
4/18/2007,7,6,87,20.03,10,43.65,56.51,19.65460526
4/18/2007,8,1,54,20.02,10,41.05,52.92,24.77203647
4/18/2007,8,2,84,20.37,10,45.94,57.05,25.24536532
4/18/2007,8,3,86,20.23,10,42.5,54.5,24.01517362
4/18/2007,8,4,60,19.85,10,43.91,55.48,23.23884367
4/18/2007,CF,1,95,20.05,10,42.28,56.5,15.99451303
4/18/2007,CF,2,66,20.19,10,44.37,58.14,16.91699605
4/18/2007,CF,3,28,19.97,10,49.88,61.81,19.21606119
4/18/2007,DF,1,50,20.44,10,45.04,57.47,21.63110991
4/18/2007,DF,2,88,19.85,10,43.19,55.6,20.81118881
4/18/2007,DF,3,80,20.4,10,49.26,62.33,17.48151681
4/18/2007,SF,1,41,20.17,10,44.92,59.5,14.2130689
4/18/2007,SF,2,17,20.38,10,42.65,56.35,18.57103142
4/18/2007,SF,3,16,19.97,10,47.73,61.87,13.91408115
5/2/2007,1,1,96,20.16,10,42.05,56.84,14.64013086
5/2/2007,1,2,95,20.05,10,29.16,45.02,16.78013616,"Original wet wt. listed as 49.16, a wet wt. of 29.16 seems more likely.  The balance was likely tared before placing the tin on and not tared again.  SV 5/10/2007"
5/2/2007,1,3,93,20.09,10,41.32,54.58,19.8028414,
5/2/2007,1,4,91,20.05,10,27.88,43.98,16.50647723,"Original wet wt. listed as 47.88, a wet wt. of 27.88 seems more likely.  The balance was likely tared before placing the tin on and not tared again.  SV 5/10/2007"
5/2/2007,1,5,90,20.36,10,42.48,57.02,15.87561375,
5/2/2007,1,6,88,19.85,10,41.34,56.83,11.79015684,
5/2/2007,2,1,87,20.03,10,40.8,54.72,17.613145,
5/2/2007,2,2,86,20.23,10,47.37,61.16,15.73418031,
5/2/2007,2,3,85,20.42,10,41.66,54.97,20.5788712,
5/2/2007,2,4,84,20.37,10,45.22,58.26,19.34547374,
5/2/2007,21,5,82,19.97,10,46.2,59.95,15.55777889,
5/2/2007,2,6,80,20.4,10,42.96,57.61,15.45283526,
5/2/2007,3,1,78,20.08,10,41.06,55.83,14.85314685,
5/2/2007,3,2,77,20.1,10,44.68,58.83,15.36276788,
5/2/2007,3,3,76,19.98,10,42.8,57.05,15.45724305,
5/2/2007,3,4,73,20.09,10,42.91,56.62,17.46509718,
5/2/2007,3,5,72,20.45,10,46.01,58.98,19.41344407,
5/2/2007,3,6,70,20.24,10,46.33,60.7,14.5081562,
5/2/2007,4,1,66,20.19,10,41.13,55.19,17.51428571,
5/2/2007,4,2,65,20.22,10,44.56,58.15,17.47956762,
5/2/2007,4,3,64,20.23,10,45.03,58.07,19.00105708,
5/2/2007,4,4,63,20.16,10,42.22,55.94,17.99888206,
5/2/2007,4,5,61,20.07,10,29.17,44.79,18.00161812,"Original wet wt. listed as 49.17, a wet wt. of 29.17 seems more likely.  The balance was likely tared before placing the tin on and not tared again.  SV 5/10/2007"
5/2/2007,4,6,60,19.85,10,43.25,57.85,13.81578947,
5/2/2007,5,1,51,20.05,10,41.72,55.17,18.79271071,
5/2/2007,5,2,57,20.05,10,49.84,62.73,16.7760075,
5/2/2007,5,3,50,20.44,10,44.95,59.36,15.49331963,
5/2/2007,5,4,55,20.15,10,46.04,58.6,19.73992198,
5/2/2007,5,5,54,20.02,10,47.36,60.26,17.69383698,
5/2/2007,5,6,59,19.96,10,41.18,53.46,22.92537313,
5/2/2007,6,1,44,19.97,10,40.79,54.58,17.85611095,
5/2/2007,6,2,45,20.12,10,45.22,59,16.30658436,
5/2/2007,6,3,48,19.96,10,46.6,59.58,17.61736497,
5/2/2007,6,4,49,20.18,10,48.28,61.15,17.84232365
5/2/2007,6,5,56,20.41,10,41.13,55.09,18.59861592
5/2/2007,6,6,53,20.02,10,46.28,60.32,14.83870968
5/2/2007,7,1,33,20.15,10,40.12,54.62,16.39106469
5/2/2007,7,2,34,19.99,10,42.29,55.61,18.72543515
5/2/2007,7,3,42,20.2,10,49.85,61.79,19.8605434
5/2/2007,7,4,37,19.74,10,44.06,56.83,18.79212726
5/2/2007,7,5,39,20.15,10,44.45,57.14,20.16761287
5/2/2007,7,6,41,20.17,10,42.58,55.48,20.58906825
5/2/2007,8,1,23,20.3,10,42.89,54.74,24.53542393
5/2/2007,8,2,21,19.93,10,40.9,52.91,24.01455428
5/2/2007,8,3,31,20,10,40.84,53.02,23.6826166
5/2/2007,8,4,32,20.38,10,48.6,59.79,23.31895458
5/2/2007,CF,1,27,20.11,10,45.18,58.65,17.22885314
5/2/2007,CF,2,24,20.08,10,43.58,57.03,17.94316644
5/2/2007,CF,3,28,19.97,10,48.8,61.1,18.64818867
5/2/2007,DF,1,18,20.02,10,42.79,55.91,19.22541098
5/2/2007,DF,2,17,20.38,10,41.89,55.38,19.68571429
5/2/2007,DF,3,16,19.97,10,44.02,56.87,19.29539295
5/2/2007,SF,1,4,20.04,10,41.65,57.07,12.47637051
5/2/2007,SF,2,11,19.81,10,41.18,54.65,18.19747417
5/2/2007,SF,3,13,20.06,10,42.66,57.75,13.18652162
5/23/2007,1,1,85,20.42,6,43.66,61.09,7.351856405
5/23/2007,1,2,87,20.03,6,42.82,58.85,10.30396703
5/23/2007,1,3,61,20.07,6,45.42,59.61,14.87101669
5/23/2007,1,4,50,20.44,6,41.12,58.72,7.419017764
5/23/2007,1,5,56,20.41,6,40.18,57.79,7.490636704
5/23/2007,1,6,13,20.06,6,41.62,60.25,3.55809903
5/23/2007,2,1,93,20.09,6,40.3,57.42,7.956067506
5/23/2007,2,2,48,19.96,6,40.49,57.49,7.887023714
5/23/2007,2,3,70,20.24,6,40.75,56.6,12.07370737
5/23/2007,2,4,54,20.02,6,45.2,61.12,9.9756691
5/23/2007,21,5,96,20.16,6,48.02,64.56,8.153153153
5/23/2007,2,6,66,20.19,6,41.63,58.94,7.432258065
5/23/2007,3,1,95,20.05,6,42.18,59.62,6.595905989
5/23/2007,3,2,76,19.98,6,41.26,58.53,7.029831388
5/23/2007,3,3,28,19.97,6,46.14,62.62,8.182883939
5/23/2007,3,4,84,20.37,6,40.7,57.74,8.910891089
5/23/2007,3,5,64,20.23,6,45.27,60.89,11.33792425
5/23/2007,3,6,88,19.85,6,42.42,59.83,6.103051526
5/23/2007,4,1,60,19.85,6,46.83,61.59,12.19453761
5/23/2007,4,2,49,20.18,6,44.84,61.28,9.099756691
5/23/2007,4,3,16,19.97,6,43.64,58.67,12.76485788
5/23/2007,4,4,18,20.02,6,41.05,58.02,8.026315789
5/23/2007,4,5,57,20.05,6,41.74,57.44,11.63412677
5/23/2007,4,6,34,19.99,6,42.53,59.99,6.325
5/23/2007,5,1,32,20.38,6,40.09,55.46,14.28164196
5/23/2007,5,2,39,20.15,6,48.58,64.39,9.810126582
5/23/2007,5,3,53,20.02,6,47.98,64.08,8.896958693
5/23/2007,5,4,78,20.08,6,40.12,55.71,12.60174011
5/23/2007,5,5,4,20.04,6,44.1,59.2,12.61491318
5/23/2007,5,6,41,20.17,6,41.35,56.03,15.30953709
5/23/2007,6,1,72,20.45,6,48.53,63.63,12.38999537
5/23/2007,6,2,91,20.05,6,42.71,58.91,9.907359753
5/23/2007,6,3,17,20.38,6,47.09,62.86,10.85216573
5/23/2007,6,4,51,20.05,6,42.68,58.36,11.40694336
5/23/2007,6,5,42,20.2,6,42.11,58.05,11.25495376
5/23/2007,6,6,59,19.96,6,44.94,61.54,8.080808081
5/23/2007,7,1,33,20.15,6,42.43,55.87,18.7849944
5/23/2007,7,2,80,20.4,6,42.45,58.82,10.48932847
5/23/2007,7,3,21,19.93,6,45.91,61.48,10.49338147
5/23/2007,7,4,24,20.08,6,48.32,64.39,9.049875875
5/23/2007,7,5,27,20.11,6,45.72,61.83,9.587727709
5/23/2007,7,6,23,20.3,6,43.38,59.88,9.600808489
5/23/2007,8,1,44,19.97,10,44.37,59.48,12.30068337
5/23/2007,8,2,31,20,10,42.33,57.76,12.10275424
5/23/2007,8,3,82,19.97,10,40.84,56.49,11.82913472
5/23/2007,8,4,65,20.22,10,40.43,59.79,2.173363659
5/23/2007,CF,1,73,20.09,10,49.33,64.04,12.24118316
5/23/2007,CF,2,63,20.16,10,40.54,55.9,13.43033016
5/23/2007,CF,3,11,19.81,10,43.4,59.05,10.60142712
5/23/2007,DF,1,37,19.74,10,43.07,55.76,19.57245974
5/23/2007,DF,2,55,20.15,10,46.86,60.43,16.33565045
5/23/2007,DF,3,45,20.12,10,47.78,61.61,15.16027959
5/23/2007,SF,1,77,20.1,10,47.02,64.73,5.355142281
5/23/2007,SF,2,90,20.36,10,49,63.23,14.29904362
5/23/2007,SF,3,86,20.23,10,43.9,60.01,10.3569633
6/6/2007,1,1,73,20.09,10,42.12,57.59,12.32
6/6/2007,1,2,49,20.18,10,42.51,57.69,13.32977873
6/6/2007,1,3,63,20.16,10,43.77,56.76,19.59016393
6/6/2007,1,4,56,20.41,10,42.74,59.26,10.01287001
6/6/2007,1,5,37,19.74,10,45.12,59.62,13.13941825
6/6/2007,1,6,60,19.85,10,43.13,59.18,9.661835749
6/6/2007,2,1,84,20.37,10,45.59,60.67,13.12655087
6/6/2007,2,2,17,20.38,10,46.04,60.8,13.90400792
6/6/2007,2,3,96,20.16,10,41.74,54.88,20.21889401
6/6/2007,2,4,45,20.12,10,43.2,56.88,17.51904244
6/6/2007,21,5,70,20.24,10,42.4,57,15.34276387
6/6/2007,2,6,72,20.45,10,48.52,63.58,12.49710179
6/6/2007,3,1,48,19.96,10,49.24,64.21,11.27683616
6/6/2007,3,2,11,19.81,10,44.52,59.18,13.08102616
6/6/2007,3,3,51,20.05,10,46.29,60.61,14.12721893
6/6/2007,3,4,77,20.1,10,49.94,63.74,14.43629698
6/6/2007,3,5,42,20.2,10,41.66,55.61,17.65038125
6/6/2007,3,6,23,20.3,10,40.57,55.83,14.18519561
6/6/2007,4,1,55,20.15,10,47.35,60.89,16.22484045
6/6/2007,4,2,88,19.85,10,47.36,61.08,14.8678147,
6/6/2007,4,3,34,19.99,10,40.89,54.65,17.9746105,
6/6/2007,4,4,54,20.02,10,42.43,56.66,15.80240175,
6/6/2007,4,5,13,20.06,10,44.15,57.99,16.39862905,
6/6/2007,4,6,33,20.15,10,40.75,56.08,13.41497356,
6/6/2007,5,1,85,20.42,10,42.05,55.57,19.63015647,
6/6/2007,5,2,61,20.07,10,44.62,58.79,15.23760331,
6/6/2007,5,3,80,20.4,10,40.78,55.8,15.19774011,
6/6/2007,5,4,66,20.19,10,44.03,57.75,17.2257721,
6/6/2007,5,5,87,20.03,10,47.1,60.06,17.66175368,Bag was left outside for afternoon and overnight.
6/6/2007,5,6,24,20.08,10,45.34,57.15,22.30914486,
6/6/2007,6,1,90,20.36,10,43.89,57.68,17.60450161,
6/6/2007,6,2,93,20.09,10,43.61,57.98,15.09633149,
6/6/2007,6,3,78,20.08,10,43.26,57.21,16.509561,
6/6/2007,6,4,21,19.93,10,45.89,58.94,17.63650346,
6/6/2007,6,5,53,20.02,10,44.01,57.29,18.08425007,
6/6/2007,6,6,28,19.97,10,45.53,59.65,14.74294355
6/6/2007,7,1,18,20.02,10,49.61,63.08,15.21133302
6/6/2007,7,2,4,20.04,10,40.52,54.8,16.570771
6/6/2007,7,3,44,19.97,10,48.72,61.02,18.68453106
6/6/2007,7,4,31,20,10,45.7,59.38,16.04875571
6/6/2007,7,5,86,20.23,10,44.03,57.09,19.45198047
6/6/2007,7,6,59,19.96,10,42.21,55.74,17.97093348
6/6/2007,8,1,32,20.38,10,41.24,55.48,17.49287749
6/6/2007,8,2,95,20.05,10,43,56.31,18.58797573
6/6/2007,8,3,50,20.44,10,42.2,56.24,17.87709497
6/6/2007,8,4,39,20.15,10,40.1,54.32,17.35440445
6/6/2007,CF,1,27,20.11,10,43.47,58.09,14.4549763
6/6/2007,CF,2,16,19.97,10,44.24,57.8,16.94422416
6/6/2007,CF,3,41,20.17,10,40.46,54.15,19.0700412
6/6/2007,DF,1,76,19.98,10,41.39,54.04,21.52084557
6/6/2007,DF,2,64,20.23,10,42.8,55.97,19.75377728
6/6/2007,DF,3,91,20.05,10,41.17,54.05,21.08823529
6/6/2007,SF,1,65,20.22,10,42.45,58.17,11.85770751
6/6/2007,SF,2,82,19.97,10,41.79,55.3,18.28474384
6/6/2007,SF,3,57,20.05,10,45.12,59.68,13.85314156
6/20/2007,1,1,31,20,6,48.62,66.29,5.033484554
6/20/2007,1,2,90,20.36,6,46.22,64.05,5.79079881
6/20/2007,1,3,82,19.97,6,43.03,64.2,-2.713090662
6/20/2007,1,4,91,20.05,6,41.79,59.99,4.631947922
6/20/2007,1,5,64,20.23,6,48.68,66.55,5.094991364
6/20/2007,1,6,45,20.12,6,44.8,63.69,2.823043378
6/20/2007,2,1,4,20.04,6,48.03,65.55,5.537244562
6/20/2007,2,2,59,19.96,6,46.31,63.74,5.778894472
6/20/2007,2,3,42,20.2,6,49.06,65.9,7.352297593
6/20/2007,2,4,57,20.05,6,45.06,62.95,5.034965035
6/20/2007,21,5,84,20.37,6,45.91,64.17,4.817351598
6/20/2007,2,6,21,19.93,6,47.76,65.57,4.645048203
6/20/2007,3,1,41,20.17,6,41.86,60.02,5.04391468
6/20/2007,3,2,16,19.97,6,41.76,60.12,4.00996264
6/20/2007,3,3,27,20.11,6,43.66,61.71,4.951923077
6/20/2007,3,4,88,19.85,6,48.05,65.57,5.09623797
6/20/2007,3,5,76,19.98,6,40.24,58,5.839032088
6/20/2007,3,6,93,20.09,6,46.34,58.61,20.30114226
6/20/2007,4,1,96,20.16,6,42.41,59.46,7.913486005
6/20/2007,4,2,77,20.1,6,40.53,58.38,5.877742947
6/20/2007,4,3,54,20.02,6,44.23,61.37,6.964933495
6/20/2007,4,4,44,19.97,6,43.3,61.55,4.136604137
6/20/2007,4,5,48,19.96,6,41.26,58.87,6.039578515
6/20/2007,4,6,32,20.38,6,44.87,63.41,4.276086451
6/20/2007,5,1,85,20.42,6,42.16,58.57,10.51114024
6/20/2007,5,2,70,20.24,6,42.31,59.05,9.018294254
6/20/2007,5,3,55,20.15,6,44.39,61.56,7.196329389
6/20/2007,5,4,66,20.19,6,42.22,58.89,9.095607235
6/20/2007,5,5,50,20.44,6,42.83,59.78,8.871377733,
6/20/2007,5,6,60,19.85,6,44.05,59.95,9.850374065,
6/20/2007,6,1,17,20.38,6,46.67,62.04,12.02592415,
6/20/2007,6,2,78,20.08,6,44.1,60.35,9.510802086,
6/20/2007,6,3,53,20.02,6,41.89,58.09,10.03414762,
6/20/2007,6,4,56,20.41,6,45.67,61.56,10.98420413,
6/20/2007,6,5,23,20.3,6,47.19,62.87,10.85271318,
6/20/2007,6,6,18,20.02,6,47.25,63.7,8.173076923,
6/20/2007,7,1,72,20.45,6,44.81,63.27,4.647361046,
6/20/2007,7,2,86,20.23,6,48.85,65.9,6.962995402,
6/20/2007,7,3,87,20.03,6,49.51,65.71,8.38441331,
6/20/2007,7,4,28,19.97,6,48.7,65.71,6.47135986,
6/20/2007,7,5,33,20.15,6,43.99,61.54,6.281710558,
6/20/2007,7,6,39,20.15,6,44.69,62.27,6.101614435,
6/20/2007,8,1,61,20.07,6,45.87,62.65,7.726632222,
6/20/2007,8,2,73,20.09,6,22.2,40.76,7.40203193,"Original wet wt. listed as 42.2, a wet wt. of 22.2 seems more likely.  The balance was likely tared before placing the tin on and not tared again.  SV 7/2/2007"
6/20/2007,8,3,49,20.18,6,40.93,58.42,7.034518828,
6/20/2007,8,4,80,20.4,6,44.22,61.88,6.605593057,
6/20/2007,CF,1,51,20.05,10,40.98,58.23,7.333682556,
6/20/2007,CF,2,11,19.81,10,41.38,57.61,9.470899471,
6/20/2007,CF,3,13,20.06,10,49.37,64.87,10.17629993,
6/20/2007,DF,1,63,20.16,10,40.29,55.33,14.55786181,
6/20/2007,DF,2,37,19.74,10,40.99,56.03,12.95122623,
6/20/2007,DF,3,24,20.08,10,43.92,59.39,11.72729585,
6/20/2007,SF,1,34,19.99,10,28.87,47.79,3.848920863,"Original wet wt. listed as 48.87, a wet wt. of 28.87 seems more likely.  The balance was likely tared before placing the tin on and not tared again.  SV 7/2/2007"
6/20/2007,SF,2,65,20.22,10,42.38,59.37,8.250319285,
6/20/2007,SF,3,95,20.05,10,42.13,59.44,6.956080223,
7/18/2007,1,1,56,20.41,6,48.9,59.48,25.15996929,
7/18/2007,1,2,4,20.04,6,45.1,61.98,7.5345732,
7/18/2007,1,3,39,20.15,6,41.42,57.58,10.65989848,
7/18/2007,1,4,86,20.23,6,43.36,60.44,7.833872171,
7/18/2007,1,5,42,20.2,6,42.63,59.85,7.515762926,
7/18/2007,1,6,11,19.81,6,49.89,67.02,5.676763398
7/18/2007,2,1,51,20.05,6,44.34,61.17,7.8307393
7/18/2007,2,2,31,20,6,41.77,58.58,8.268532919
7/18/2007,2,3,95,20.05,6,45.61,61.75,9.376498801
7/18/2007,2,4,33,20.15,6,42.35,58.21,11.2716763
7/18/2007,21,5,24,20.08,6,45.16,61.91,7.960793689
7/18/2007,2,6,77,20.1,6,43.77,60.83,7.463785907
7/18/2007,3,1,48,19.96,6,49.39,65.88,7.556620209
7/18/2007,3,2,37,19.74,6,47.71,64.59,6.376811594
7/18/2007,3,3,54,20.02,6,41.05,58.47,6.762028609
7/18/2007,3,4,87,20.03,6,42.51,59.05,8.944131215
7/18/2007,3,5,85,20.42,6,47.44,63.38,10.4283054
7/18/2007,3,6,28,19.97,6,45.75,63.06,6.173126015
7/18/2007,4,1,17,20.38,6,46.77,63.34,8.868715084
7/18/2007,4,2,80,20.4,6,46.62,64.04,6.828597617
7/18/2007,4,3,23,20.3,6,40.87,58.02,8.351007423
7/18/2007,4,4,93,20.09,6,46.57,62.94,8.681446908
7/18/2007,4,5,82,19.97,6,44.66,60.96,8.953403269
7/18/2007,4,6,50,20.44,6,44.64,62.25,6.768715618
7/18/2007,5,1,13,20.06,6,46.86,63.64,7.526388251
7/18/2007,5,2,61,20.07,6,43.37,59.87,8.969849246
7/18/2007,5,3,49,20.18,6,43.29,60.22,8.116883117
7/18/2007,5,4,73,20.09,6,46.3,62.01,10.44847328
7/18/2007,5,5,34,19.99,6,41.47,57.99,9.131578947
7/18/2007,5,6,96,20.16,6,41.87,58.74,8.527734578
7/18/2007,6,1,53,20.02,6,49.29,65.02,9.533333333
7/18/2007,6,2,32,20.38,6,48.41,65.08,8.299776286
7/18/2007,6,3,90,20.36,6,49.74,66.27,8.342409061
7/18/2007,6,4,76,19.98,6,44.44,60.59,9.431174588
7/18/2007,6,5,91,20.05,6,47.37,63.34,9.424809425
7/18/2007,6,6,40,20,6,49.78,66.29,7.539425362
7/18/2007,7,1,18,20.02,6,49.77,66.76,6.48267009
7/18/2007,7,2,57,20.05,6,47.77,64.39,7.735678845
7/18/2007,7,3,45,20.12,6,47.82,64.39,8.018974475
7/18/2007,7,4,64,20.23,6,47.42,63.85,8.711600183
7/18/2007,7,5,84,20.37,6,45.45,62.56,7.726949514
7/18/2007,7,6,88,19.85,6,43.12,59.51,8.72415532
7/18/2007,8,1,55,20.15,5,41.05,58.81,6.182100362
7/18/2007,8,2,65,20.22,5,42.07,59.42,7.321428571
7/18/2007,8,3,72,20.45,5,43.57,60.51,8.761857214
7/18/2007,8,4,78,20.08,5,45.82,62.63,7.685076381
7/18/2007,CF,1,60,19.85,10,47.38,65.08,4.753482202
7/18/2007,CF,2,27,20.11,10,42.54,59.2,8.825786646
7/18/2007,CF,3,16,19.97,10,45.55,61.79,8.919177427
7/18/2007,DF,1,44,19.97,10,43.81,60.31,8.601883986
7/18/2007,DF,2,41,20.17,10,44,60.11,10.16524787
7/18/2007,DF,3,59,19.96,10,43.28,59.38,9.791983765
7/18/2007,SF,1,66,20.19,10,43.04,61,5.464346974
7/18/2007,SF,2,63,20.16,10,43.71,59.7,10.54628225
7/18/2007,SF,3,70,20.24,10,43.92,60.96,7.858546169
8/22/2007,1,1,11,19.81,10,41.31,55.15,16.89303905
8/22/2007,1,2,63,20.16,10,45.7,59.2,17.05942623
8/22/2007,1,3,18,20.02,10,40.63,53.58,21.06674613
8/22/2007,1,4,90,20.36,10,41.3,56.89,13.05776074
8/22/2007,1,5,44,19.97,10,45.84,58.84,17.93156676
8/22/2007,1,6,45,20.12,10,42.29,57.43,13.34762798
8/22/2007,2,1,85,20.42,10,41.99,55.69,19.05301956
8/22/2007,2,2,54,20.02,10,43.43,57.3,16.49678112
8/22/2007,2,3,84,20.37,10,41.33,54.59,20.7773232
8/22/2007,2,4,88,19.85,10,42,54.64,20.72434608
8/22/2007,21,5,40,20,10,45,58.82,15.91962906
8/22/2007,2,6,28,19.97,10,41.3,55.22,17.16312057
